genus,species,year,locality,N-America,S-America,Europe,Africa,Asia,Oceania,Antarctica
Tmarus,Tmarus studiosus,1892,Panama,1,0,0,0,0,0,0
Tmarus,Tmarus striolatus,1943,Brazil,0,1,0,0,0,0,0
Tmarus,Tmarus tinctus,1880,Peru,0,1,0,0,0,0,0
Tmarus,Tmarus thorelli,1955,Congo,0,0,0,1,0,0,0
Tmarus,Tmarus tamazolinus,1988,Mexico,1,0,0,0,0,0,0
Tmarus,Tmarus taiwanus,1977,"China, Taiwan",0,0,0,0,1,0,0
Tmarus,Tmarus trituberculatus,1929,Brazil,0,1,0,0,0,0,0
Tmarus,Tmarus trifidus,1929,Brazil,0,1,0,0,0,0,0
Tmarus,Tmarus toschii,1949,Kenya,0,0,0,1,0,0,0
Tmarus,Tmarus tonkinus,1909,Vietnam,0,0,0,0,1,0,0
Tmarus,Tmarus unicus,1936,USA,1,0,0,0,0,0,0
Tmarus,Tmarus undatus,2009,China,0,0,0,0,1,0,0
Tmarus,Tmarus probus,1950,Panama,1,0,0,0,0,0,0
Tmarus,Tmarus primitivus,1929,Brazil,0,1,0,0,0,0,0
Tmarus,Tmarus posticatus,1929,Brazil,0,1,0,0,0,0,0
Tmarus,Tmarus polyandrus,1929,Brazil,0,1,0,0,0,0,0
Tmarus,Tmarus plurituberculatus,1929,Brazil,0,1,0,0,0,0,0
Tmarus,Tmarus pleuronotatus,1941,Brazil,0,1,0,0,0,0,0
